index,score_scale,score_binary,full_text
2031,0.0,"[[1, -1]]","E não basta eleger o presidente @LulaOficial, precisamos votar em senadores e deputados preocupados em atender às demandas da população. #HaddadnoCatraca"
2032,0.0,"[[1, -1]]","O governo @MichelTemer virou as costas para a agenda das mulheres. Tínhamos uma pauta transversal, que pautava a questão da mulher em políticas públicas de todos ministérios, como o Bolsa Família, por exemplo, que tinha a mulher como titular do benefício."
2033,0.0,"[[1, -1]]",O @geraldoalckmin representa um projeto de continuidade do governo @MichelTemer. Ele já afirmou que vai manter todas as reformas promovidas pelo atual governo. #HaddadnoCatraca
2034,0.0,"[[1, -1]]","Qualquer cidadão merece solidariedade em um caso semelhante ao do @LulaOficial. Estamos falando do maior personagem do Brasil, que está vivo e disposto a ajudar o país. Não posso admitir que naturalizemos essa situação. #HaddadnoCatraca"
2035,0.0,"[[1, -1]]",A própria lei da Ficha Limpa tem um dispositivo que garante que o candidato pode recorrer a outras instâncias para garantir sua candidatura. #HaddadnoCatraca
2036,0.0,"[[1, -1]]",Estamos vivendo um drama no Brasil que a gente não deveria naturalizar. A entrevista do diretor da PF ao Estadão não deixa dúvidas sobre as arbitrariedades no processo. #HaddadnoCatraca
2037,0.0,"[[1, -1]]","Fernando Haddad, vice na chapa de Lula, fala ao portal Catraca Livre sobre o #PlanoLula de governo https://t.co/TmpE4mhKPD"
2038,0.0,"[[3, -3]]",Os governos do PT geraram 20 milhões de empregos em 12 anos. O Lula está disposto a dar um choque de crédito com redução de juros e retomar as obras paradas. Geração de emprego e educação serão os pilares desse governo.
2039,0.0,"[[1, -1]]","Haddad fala do #PlanoLula para o radialista Luiz Viana, da Rádio O Povo CBN, de Fortaleza. https://t.co/e4bwpZbArd"
2040,0.0,"[[1, -1]]","RT @ManuelaDavila: Nesse Dia do Estudante, com o ensino sofrendo nas mãos do governo golpista, vejam algumas coisas que Lula e Haddad fizer…"
2041,0.0,"[[1, -1]]","RT @LulaOficial: No Dia do Estudante, importante lembrar o trabalho de Lula e Haddad no investimento em educação no país. #OBrasilFelizDeNo…"
2042,0.0,"[[1, -1]]","RT @LulaOficial: No #DebateComLula, @Haddad_Fernando e @ManuelaDavila falaram sobre o por quê querem calar Lula. E o próprio presidente exp…"
2043,0.0,"[[1, -1]]",A partir de agora a coordenação da campanha vai definir o calendário e estarei a disposição da campanha pra o papel de porta-voz do presidente Lula.
2044,0.0,"[[1, -1]]","Haddad, Gleisi e Emídio relatam visita a Lula. https://t.co/RzlXy5V5fI"
2045,0.0,"[[1, -1]]",A maioria da população brasileira hoje assiste o #DebateBand e se pergunta onde está seu candidato. Por que @LulaOficial não está ali?
2046,0.0,"[[1, -1]]",O grande ensinamento dos governos do PT é: dá pra ter desenvolvimento com inclusão. E teve gente que se incomodou com isso. E o presidente @LulaOficial está pagando o preço por ter promovido uma transformação na vida das pessoas. #DebateBand #DebatecomLula
2047,0.0,"[[2, -2]]","Esse país, bem conduzido, ele reage rapidamente. Quanto tempo levou pra superarmos a crise de 2002? Em 2004 o país já estava empinando... O Brasil é sempre maior que a crise, se for bem conduzido. Por isso lutamos pela candidatura do @LulaOficial #DebateComLula #DebateBand"
2048,0.0,"[[1, -1]]","Onde estivermos, levaremos @LulaOficial #DebateBand #DebatecomLula

Foto: Ricardo Stuckert https://t.co/RiSJekMyIW"
2049,0.0,"[[1, -1]]","Acompanhe ao vivo o #DebatecomLula!

Foto: Ricardo Stuckert https://t.co/0hFiuvsWPQ"
2050,0.0,"[[1, -1]]",Aqui em São Paulo o PSDB cortou o leite das crianças e implantou uma ração humana. #DebateBand #DebatecomLula
2051,0.0,"[[1, -1]]","Vamos mirar desmatamento líquido zero, fazendo uma transição ecológica. #DebateBand #DebatecomLula"
2052,0.0,"[[1, -1]]","No #PlanoLula, estamos combinando a questão do desenvolvimento urbano com sustentabilidade. Vamos fazer uma política de acesso à terra no Brasil, do ponto de vista de uma vida mais sustentável. #DebateBand #DebatecomLula"
2053,0.0,"[[1, -1]]",Dá pra entender porque estão impedindo o @LulaOficial de participar do #DebateBand... Se ele estivesse lá ia dar dó desse pessoal.
2054,0.0,"[[1, -1]]",Vamos mudar a Lei do Estágio para favorecer negros e mulheres. E também mudar a regra de bolsas da pós graduação. O que o @LulaOficial quer é incindir na porta do mercado de trabalho. #DebateBand #DebateComLula
2055,0.0,"[[1, -1]]","Seguimos pelo presidente @LulaOficial! #DebateBand #DebateComLula

Foto: Ricardo Stuckert https://t.co/GZ51dv9pIu"
2056,0.0,"[[1, -1]]","Haddad, Manuela, Gleisi e Gabrielli participam do #DebatecomLula https://t.co/t5nj0w3oMz"
2057,0.0,"[[1, -1]]","Lula questionou por que temem debater com ele? Ele mesmo disse: ""Olhem nos meus olhos e perguntem o que quiserem"". Lula está disponível pra qualquer debate. #DebateBand #DebateComLula"
2058,0.0,"[[1, -1]]","A @dilmabr fez o maior programa de acesso à Saúde no país. O Mais Médicos, que levou atendimento a 60 milhões de brasileiros que não tinham. E hoje, com o @MichelTemer, temos centenas de UPAs simplesmente fechadas pelo país."
2059,0.0,"[[1, -1]]","RT @LulaOficial: Haddad, Manuela, Gleisi e Gabrielli participam do #DebatecomLula https://t.co/KbpVNUktyb"
2060,0.0,"[[2, -2]]","O lado deles diz que o crescimento da economia tem que pesar sobre as contas do trabalhador. E o nosso diz que com quanto mais inclusão, mais a economia vai girar. #DebateBand #DebateComLula"
2061,0.0,"[[2, -2]]","Os governos do PT geraram 20 milhões de empregos no país. O Uruguai tem três milhões de pessoas. Fizemos isso sem cortar direitos trabalhistas, patrocinando o direito das famílias mais pobres. Uma receita que fez nossa economia crescer. #DebateBand #DebateComLula"
2062,0.0,"[[1, -1]]",Não calarão o presidente Lula! #DebateBand #DebateComLula https://t.co/SgFbAGRXBV
2063,0.0,"[[1, -1]]","Haddad, Manuela, Gleisi e Gabrielli participam do #DebatecomLula https://t.co/TLFxubTOwM"
2064,0.0,"[[1, -1]]",Carta do presidente Lula sobre a proibição de participar do #DebateBand https://t.co/JwUUJn5JGb
2065,0.0,"[[1, -1]]","Haddad, Manuela, Gleisi e Gabrielli participam do #DebatecomLula https://t.co/AOympmPwcq"
2066,0.0,"[[1, -1]]","É daqui a pouco, às 22h! Eu, @ManuelaDavila, @gleisi e Sérgio Gabrielli vamos juntos fazer o #DebateComLula, simultaneamente com o #DebateBand. Acompanhe ao vivo aqui pelo Twitter."
2067,0.0,"[[1, -1]]","RT @LulaOficial: Daqui a pouco, às 22h, transmitiremos ao vivo, simultaneamente ao #debateBand, @Haddad_Fernando, @ManuelaDavila, @Gleisi H…"
2068,0.0,"[[1, -1]]",Dez dos maiores juristas internacionais denunciam “injustiça e parcialidade”no caso Lula | Brasil | EL PAÍS Brasil https://t.co/3hmzJT28mz
2069,0.0,"[[1, -1]]","RT @dilmabr: Acompanhem hoje, a partir das 22h, no Facebook do @LulaOficial, debate presidencial. Com @Haddad_Fernando e @ManuelaDavila. A…"
2070,0.0,"[[1, -1]]",Agredeço ao @UOLNoticias pela correção do título da reportagem. https://t.co/ZrqZV3gs09
2071,0.0,"[[1, -1]]",RT @ptbrasil: O presidente @LulaOficial apresentando @Haddad_Fernando como ministro da Educação em 2005. #TBT #BrasilFelizDeNovo https://t.…
2072,0.0,"[[1, -1]]","RT @LulaOficial: Vice na chapa de Lula à Presidência e coordenador do #PlanoLula de governo, @Haddad_Fernando concedeu entrevista à Rádio G…"
2073,0.0,"[[1, -1]]",@ggreenwald estamos juntos em torno da defesa da pluralidade e liberdade de expressão. https://t.co/wD6GqILNmM
2074,0.0,"[[1, -1]]","RT @LulaOficial: ""Geraldo, você pode ter certeza que o Brasil vai voltar a viver tempos de desenvolvimento com inclusão. Nós vamos democrat…"
2075,0.0,"[[1, -1]]","RT @LulaOficial: AO VIVO: Fernando Haddad (@Haddad_Fernando) no programa do Geraldo Freire, da Rádio Jornal de Pernambuco (@RadioJornalAMF)…"
2076,0.0,"[[1, -1]]","Coletiva com @ManuelaDavila sobre a união em torno da candidatura de @LulaOficial. 

Foto: Ricardo Stuckert https://t.co/BTpdMNskRc"
2077,0.0,"[[1, -1]]",Nós vamos lutar para Lula participar dos debates e do programa eleitoral. O código eleitoral é muito objetivo. O candidato cujo registro esteja sub judice poderá efetuar todos os atos relativos à campanha.
2078,0.0,"[[1, -1]]",O que o Lula quer é que no dia 15 de agosto seja protocolado o registro da candidatura e é isso que todos nós faremos. Estamos todos unidos em torno desta causa.
2079,0.0,"[[1, -1]]","Precisamos ativar e modernizar a nossa democracia. Fomentar pluralismo midiático, promover liberdades de expressão. Nós entendemos que mais vozes precisam se expressar."
2080,0.0,"[[1, -1]]","RT @LulaOficial: Coletiva do #planoLula com @Haddad_Fernando e mídia progressista 
https://t.co/4gqw1xbGp4"
2081,0.0,"[[1, -1]]",RT @GeorgMarques: Alckmin é Temer e Temer é Alckmin? Levantamento da Folha mostra que no Congresso tucanos votaram quase sempre com o Centr…
2082,0.0,"[[1, -1]]",W.O.: Aécio Neves desiste de reeleição ao Senado e anuncia candidatura à Câmara dos Deputados - Política - Estadão -  https://t.co/QLDL8CC7Oa
2083,0.0,"[[1, -1]]","RT @LulaOficial: “Lula não vai trocar sua dignidade pela liberdade”

Os músicos Martinho da Vila e Chico Buarque contam como foi a visita a…"
2084,0.0,"[[1, -1]]","RT @LulaOficial: Mensagem do Papa Francisco ao presidente Lula, enviada pelo ex-chanceler Celso Amorim após encontro com o pontífice no Vat…"
2085,0.0,"[[1, -1]]",Entrevista que dei ao InfoMoney.  https://t.co/49QJDIKUvl
2086,0.0,"[[1, -1]]","Olimpíadas de Matemática: grande iniciativa do governo Lula- ”Estudo encontra 999 beneficiários do Bolsa Família  que conquistaram 1.288 medalhas em olimpíada de matemática”
https://t.co/93NAoMzXka"
2087,0.0,"[[1, -1]]",Grande Juca Kfouri! https://t.co/Ft5hnLWHKu
2088,0.0,"[[1, -1]]","RT @LulaOficial: Coordenador do Plano Lula de Governo, @Haddad_Fernando, visitou o ex-presidente Lula hoje em Curitiba https://t.co/Ppqn8DY…"
2089,0.0,"[[1, -1]]","Instalamos 20 salas públicas de cinema nos CEUs de São Paulo. Olha o resultado: “Salas de cinema da Prefeitura de SP atingem marca de 1 mi de espectadores”
https://t.co/C6uQICrf5X"
2090,0.0,"[[1, -1]]","Confira: artigo de Lula sobre soberania no Correio Brasiliense.
https://t.co/H8JAu9gpWG"
2091,0.0,"[[1, -1]]","Todo mundo sabe que quem venceu duas eleições consecutivas não pode concorrer a um terceiro mandato presidencial, certo? Não, há quem não saiba. E jornalista! https://t.co/2gVyJevlyq"
2092,0.0,"[[1, -1]]",Entrevista que dei ao elpais  https://t.co/QkbUFeZItx via @elpais_brasil
2093,0.0,"[[1, -1]]","O Plano Lula de Governo dialoga com a modernidade da base para o topo, tem ideias avançadas e visão de futuro. Só assim vamos tirar o Brasil do atoleiro em que se encontra. https://t.co/km8VpXulXY"
2094,0.0,"[[1, -1]]",Entrevista que dei à Reuters sobre o Plano Lula de Governo. https://t.co/WekEQrRCHB
2095,0.0,"[[1, -1]]","Meu quadro favorito de outra perspectiva: “Pais pintam casa com 'A Noite Estrelada', de Van Gogh, para que filho autista não se perca” https://t.co/l8bFadADt0"
2096,0.0,"[[1, -1]]","RT @LulaOficial: Foram apresentadas cinco diretrizes pelo coordenador do programa, @Haddad_Fernando. Elas irão nortear a estruturação do pr…"
2097,0.0,"[[1, -1]]","Lula, livre?: Judges issue contradictory rulings on freeing Brazil’s former president https://t.co/bH6iPqFnZ9 via @TheEconomist"
2098,0.0,"[[1, -1]]",Texto do Lula na Folha. Vale muito ler: “Afaste de mim este cale-se”. https://t.co/vKPVG9Ss5L
2099,0.0,"[[1, -1]]","RT @calu_barros: Lula foi absolvido em um dos processos da Lava Jato hoje em Brasília, o juiz descartou o caso por ser baseado em delações…"
2100,0.0,"[[1, -1]]",Artistas se reúnem para criar livro 'Lula Livre' https://t.co/2QUCbygK9s
2101,0.0,"[[1, -1]]","@PaniagoRodrigo Hoje, nas simulações de segundo turno, nosso “grupelho” é de mais da metade da população!"
2102,0.0,"[[1, -1]]",RT @BernardoMF: A Justiça proibiu Lula de falar à imprensa alegando razões de segurança. Fernandinho Beira-Mar e Marcinho VP já deram entre…
2103,0.0,"[[1, -1]]","RT @LulaOficial: Podem ter certeza, vou ser candidato para, entre outras coisas, recuperar a soberania do povo brasileiro. #RecadoDoLula"
2104,0.0,"[[2, -2]]",RT @Declaracion: A Fundação Internacional dos Direitos Humanos (@Declaracion) concede o estatuto de prisioneiro de consciência em prisão ar…
2105,0.0,"[[1, -1]]",RT @LulaOficial: Lula livre já! https://t.co/uYQbEDioaI
2106,0.0,"[[1, -1]]","Estatísticas - Uma pessoa que assinou contrato intermitente, mas não foi chamada para trabalhar e não recebeu salário é um empregado? Para o governo Temer, sim.
https://t.co/nSveLh8dC1"
2107,0.0,"[[1, -1]]","RT @MarcioPochmann: Lula será candidato se a justiça prevalecer, pois desde 2000, + de uma dezena de candidatos foram eleitos, mesmo estand…"
2108,0.0,"[[1, -1]]",Os Beatles conseguiram https://t.co/AVSMdea9M2
2109,0.0,"[[1, -1]]",Esse @KMbappe me lembra o @Ronaldo Fenômeno. Fera!
2110,0.0,"[[1, -1]]",GREGNEWS com Gregório Duvivier | Lula e a Conciliação https://t.co/jxulh43x5s via @YouTube
2111,0.0,"[[1, -1]]",RT @gleisi: Veja quem fala!!!! Realmente é muita viagem na maionese. Essa gente não se conforma com a candidatura de Lula. Lula é mais cand…
2112,0.0,"[[1, -1]]",O passado como peso https://t.co/gdO1H6iJw5
2113,0.0,"[[1, -1]]","Alexandria Ocasio-Cortez, latina de 28 anos vencedora nas primárias para deputada em Nova York.
https://t.co/BfXXahreqK"
2114,0.0,"[[1, -1]]",Os caras não param: Assessor de Temer tenta explorar minério raro em terra indígena https://t.co/M2eMPGW2lY
2115,0.0,"[[3, -3]]",Desigualdade de oportunidades: Brasil é o segundo pior em mobilidade social em ranking de 30 países https://t.co/nnpfLQNhPe
2116,0.0,"[[1, -1]]","Lula é o mais preparado para acelerar o crescimento da economia, diz eleitor. Metade dos eleitores quer o petista na corrida presidencial. https://t.co/4fbgYcYGt4"
2117,0.0,"[[1, -1]]",Me demiti quando vi separarem irmãos brasileiros em abrigo dos EUA. Proibiram até que se abraçassem https://t.co/3t0U8ant3p por @antardesa
2118,0.0,"[[1, -1]]","RT @letrapreta: A mina do fox sports disse que 7 dos titulares da seleção foram criados apenas pela mãe, sem pai. 😳"
2119,0.0,"[[1, -1]]","Previsível: por prescrição, STJ manda arquivar denúncia contra empresas do cartel do metrô de SP
https://t.co/3qy2vNgloD"
2120,0.0,"[[1, -1]]",Moro trava investigações para proteger empresas e delatores da Lava Jato https://t.co/EeAxkeIxGx
2121,0.0,"[[1, -1]]","@NatyAlmeida83 Lula vence em todos os cenários. O PT tem a maior preferência entre todos os partidos, somados!"
2122,0.0,"[[1, -1]]","A atabalhoada suavização dos preços dos combustíveis no Brasil, por Nelson Barbosa https://t.co/iWCxdNci8I"
2123,0.0,"[[1, -1]]","Por que conceder e não vender o Anhembi: uma opinião balizada.
https://t.co/beJBuq4RMX"
2124,0.0,"[[1, -1]]",Conrado Hübner Mendes e Rafael Mafei Rabelo Queiroz: Não existe 'intervenção militar constitucional' https://t.co/67CYdinBUe
2125,0.0,"[[1, -1]]",Golpe final: Parlamentarismo sem plebiscito -  https://t.co/5IEOB05Vp2
2126,0.0,"[[1, -1]]",STJ nega liberdade a mãe de quatro crianças condenada por furtar ovos... https://t.co/YfkHDAJQFB via @JornalExtra
2127,0.0,"[[1, -1]]","Governo Temer é mais tucano que emedebista, revela levantamento. https://t.co/p36EFmIwcJ"
2128,0.0,"[[1, -1]]","Papa Pop Francisco: ""Considerações para um discernimento ético sobre alguns aspectos do atual sistema econômico-financeiro""
https://t.co/sfoTSHFi6f"
2129,0.0,"[[1, -1]]","Virada Cultural tem sensação de esvaziamento: ações culturais da Prefeitura vão minguando na gestão Doria-Covas. 
https://t.co/NUXMCTFcQg via @UOLEntrete @UOL"
2130,0.0,"[[1, -1]]","Raul Seixas era um otimista: “Brasil é um dos cinco países do mundo que mais vende terra para estrangeiros”
https://t.co/Ngdk2VH3F3 via @elpais_brasil"
2131,0.0,"[[1, -1]]","Advogado dos delatores Ricardo Pessoa e Delcidio Amaral é delatado, acusado de cobrar propina. Sem protocolo rígido, indústria da delação virou uma lambança:  https://t.co/KQskRV1FN7"
2132,0.0,"[[3, -3]]","Eureka: Falta de concorrência em bancos é a vilã dos juros, dizem especialistas via @UOLEconomia @UOL  https://t.co/IkEzRZWCLv"
2133,0.0,"[[1, -1]]","Novo slogan de comércio exterior do governo será ‘Fora, Temer’ https://t.co/DFoOjThu7w via @Sensacionalista"
2134,0.0,"[[2, -2]]",Mais retrocesso: a desilusão da periferia de São Paulo com a grande promessa de Dória para melhorar a saúde https://t.co/S87PKQFWeH via @elpais_brasil
2135,0.0,"[[1, -1]]",Imposto progressivo sobre imóveis ociosos cai 95% com Dória. https://t.co/CeZhn1Bxw5
2136,0.0,"[[1, -1]]","Entrevista com o Procurador da República Celso Tres sobre as virtudes e descaminhos da Lava Jato. Vale a leitura. Eleva o nível do debate.
https://t.co/Ml6Lj40ER2"
2137,0.0,"[[2, -2]]",Chefe da CIA disse que Geisel assumiu controle sobre execuções sumárias na ditadura https://t.co/VqdrvDPijA
2138,0.0,"[[1, -1]]",Jürgen Habermas: “Não pode haver intelectuais se não há leitores” | EL PAÍS Semanal | EL PAÍS Brasil https://t.co/sVT4ZUPx94
2139,0.0,"[[1, -1]]",BlackRock. A empresa que está a mudar o capitalismo. Alguém tem referências sobre isso? https://t.co/mOw4YunQbZ
2140,0.0,"[[1, -1]]",Rulers of the world: read Karl Marx! https://t.co/s1uF9Sqbch via @TheEconomist
2141,0.0,"[[1, -1]]","Bicentenário: “Por que Marx, no século 21?”, por Yanis Varoufakis. 
https://t.co/xc50LcXuQ7"
2142,0.0,"[[1, -1]]","'Como defender meritocracia quando Brasil é o país que menos taxa herança?', diz discípulo de Piketty https://t.co/oNtib6A8wZ"
2143,0.0,"[[1, -1]]","Uma luz no fim do túnel para imóveis vazios e degradados (artigo de 2016 celebrando política de nossa gestão)
https://t.co/UUTfTVkeVx via @folha"
2144,0.0,"[[1, -1]]","RT @elikatakimoto: Não era MTST e sim MLSM.
Não era Al Qaeda e sim Al Jazzera.
Não era Hegel e sim Engels.
Não era Carlos do Ministério da…"
2145,0.0,"[[1, -1]]",@lelacrodrigues  https://t.co/scAxpWrfuP
2146,0.0,"[[2, -2]]",Bom artigo do Claudio Lottenberg sobre saúde pública: Atraso crônico https://t.co/sc0G695jOj
2147,0.0,"[[1, -1]]",A cidade de São Paulo deve privatizar seus cemitérios? NÃO https://t.co/qmWWjenfzK
2148,0.0,"[[1, -1]]",Ministério Público intima gestão Doria-Covas a explicar fechamento de AMAs. https://t.co/zahyYXYgfF via @redebrasilatual
2149,0.0,"[[1, -1]]","@robbiezinho Na nossa gestão, a prefeitura cedeu dois terrenos para o Sesc, um em Pirituba, outro em São Miguel. Você tem toda razão."
2150,0.0,"[[1, -1]]","Ponte neoliberal para o futuro desaba. Sem investimento público a economia não reage.
https://t.co/nO1rqvDmlz"
2151,0.0,"[[1, -1]]",A Paulista cada vez mais paulista: Sesc Avenida Paulista reabre no domingo https://t.co/LQXV0DcAVY
2152,0.0,"[[1, -1]]","'Após ouvir “Samba Esquema Novo” de Jorge Ben, senti que não precisava mais compor', diz Gilberto Gil. Dá pra entender. Ouve só:
https://t.co/tBs8bvRtHq"
2153,0.0,"[[1, -1]]",Vale a leitura: artigo de André Singer. “Ideia fixa” https://t.co/W0KK39pURi
2154,0.0,"[[1, -1]]","Entrevista que dei à Reuters: Sem admitir que PT abra mão de Lula, Haddad pede centro-esquerda unida na eleição via @UOLPolitica @UOL  https://t.co/pB2yQpFH55"
2155,0.0,"[[1, -1]]","Excelentes reflexões de Jose Luis Fiori, professor de economia política internacional da UFRJ: ponto de partida  é a libertação de Lula https://t.co/ETWkXyezbw"
2156,0.0,"[[1, -1]]","Jaques Wagner e Fernando Haddad são Lula.

Foto: Ricardo Stuckert. https://t.co/70h7FQl7bw"
2157,0.0,"[[1, -1]]",Prof. Carlos Melo: A formação da inevitável Maioria parlamentar: o que fazer? via @UOLNoticias https://t.co/2lCCXJgUr7
2158,0.0,"[[1, -1]]","Marcos Nobre: “Com o campo progressista fragmentado, a centro-direita leva de lavada durante anos” https://t.co/5287GpJz9x via @elpais_brasil"
2159,0.0,"[[1, -1]]","RT @FlavioDino: O que une Getúlio Vargas, João Goulart, Juscelino Kubitscheck e Lula ? Os quatro fizeram governos nacional-desenvolvimentis…"
2160,0.0,"[[1, -1]]",Transparência à míngua: Doria muda regras de publicações no Diário Oficial da cidade https://t.co/R3K6Ua9Yx7 via @VejaSP
2161,0.0,"[[1, -1]]",Indo pra Curitiba! https://t.co/eAg0eGfH93
2162,0.0,"[[1, -1]]",O dinheiro por trás da manipulação; “O ‘Brexit’ não teria acontecido sem a Cambridge Analytica” https://t.co/QJ8f7ytxT6 via @elpais_brasil
2163,0.0,"[[1, -1]]","@basquens Linha 9 da CPTM, estação Autódromo."
2164,0.0,"[[1, -1]]","@brasilnalama Estava fazendo por etapas, com recursos do PAC Turismo."
2165,0.0,"[[1, -1]]","Levar o Lollapalooza para Interlagos foi um acerto da nossa gestão. Situado numa área de preservação ambiental, Interlagos deveria se transformar num parque multiuso e não ser vendido para a especulação imobiliária."
2166,0.0,"[[1, -1]]","@realsaulocesar @machado_fi Por isso eu falo de um OUTRO exemplo de neologismo, entendeu?"
2167,0.0,"[[3, -3]]","@machado_fi Neologismos são necessários para descrever fenômenos novos. Quer ver um outro exemplo no mundo do cinema? Não pretendi faltar com educação. Só quis ser irônico, embora saiba que não é prudente nas redes sociais. Foi mal. Abraço. https://t.co/Bw8HZJp4P1"
2168,0.0,"[[1, -1]]",@machado_fi Tenta 2 horas!
2169,0.0,"[[1, -1]]","Vale a leitura. Para Aviv Ovadya — da Universidade de Michigan e da Universidade Columbia, um apocalipse de informação que distorce a realidade não é só plausível, como também iminente.
https://t.co/EiflacMIKJ"
2170,0.0,"[[1, -1]]",@EduKapps Tens razão
2171,0.0,"[[2, -2]]","Entrevista descreve como perdemos pessoas de bem para o crime: 'A perversão começa na formação', diz ex-PM condenado https://t.co/CwbQzSriGb"
2172,0.0,"[[1, -1]]","RT @esuplicy: É absurda a proposta do prefeito João Doria (PSDB) de acabar com o Viveiro Manequinho Lopes, no Parque do Ibirapuera, para a…"
2173,0.0,"[[1, -1]]","O desmonte da escola pública prossegue: “Governo Temer quer liberar até 40% do ensino médio a distância”
https://t.co/L1P5s9vmVh"
2174,0.0,"[[1, -1]]","Ano passado escrevi na piauí: “Durante os protestos de 2013, a percepção já era de que as ações virtuais poderiam estar sendo patrocinadas. Não se falava da Cambridge Analytica, empresa que teria atuado na eleição de Trump, usando data mining”. 
Olha isso:
https://t.co/LcQXT1FJBs"
2175,0.0,"[[1, -1]]","Marielle tinha lado, o lado da justiça: “Mãe de policial assassinado relembra ajuda de Marielle Franco no caso: 'Foi imbatível'”
https://t.co/IPbiirWkTs"
2176,0.0,"[[1, -1]]","Jornal Nexo publica matéria sobre como conversar com pessoas limítrofes sobre o caso Marielle.
https://t.co/0SrZCThhgF via @nexojornal"
2177,0.0,"[[1, -1]]","Ao me deparar com a notícia de que Doria renunciará a Prefeitura para concorrer ao Governo do Estado, lembrei dessa entrevista que dei ao @elpais_brasil https://t.co/6tCkcu1NX4"
2178,0.0,"[[1, -1]]",Por que deputados e senadores deveriam ser eleitos no segundo turno das eleições e não no primeiro. https://t.co/rWptRiG8fm
2179,0.0,"[[1, -1]]","RT @LulapeloBrasil: Encontro com cicloativistas de São Paulo no Instituto Lula. 

Foto: Ricardo Stuckert https://t.co/UzSQYmhk18"
2180,0.0,"[[1, -1]]","Lula mantém liderança nos cenários eleitorais em que aparece, diz pesquisa CNT/MDA via @UOLEconomia @UOL  https://t.co/sqaV7O2gRc"
2181,0.0,"[[1, -1]]","Sei que há muita ansiedade em relação às eleições de 2018, mas minha posição, que respeita quem pensa diferente, é de defesa absoluta da candidatura de Lula, como não canso de repetir. E só a dele!"
2182,0.0,"[[3, -3]]","Crônica do Antônio Prata. Não é pra ficar bravo. Bom humor nesse domingo!
“São Paulo para os motoristas”
https://t.co/M8ALoiKvno"
2183,0.0,"[[1, -1]]",@Criskante @wandernardino Ela teve mais curtidas do que você: https://t.co/e9w1R4Yuws
2184,0.0,"[[1, -1]]","@Criskante @wandernardino Ana Estela Haddad cuidou das crianças da Cracolândia pessoalmente:
https://t.co/e6SnLMaPPx"
2185,0.0,"[[1, -1]]","@Criskante Dá outra lida.
https://t.co/EO7bF3vgJC"
2186,0.0,"[[1, -1]]",@Criskante Dá uma lida. https://t.co/8TrWXvamXR
2187,0.0,"[[1, -1]]","Os 262 usuários de drogas que perderam seu alojamento, hoje perdem seu trabalho, sem serem consultados. Crueldade sem limites. Folha e Estadão jamais os entrevistaram. Invisibilidade total!!  https://t.co/d7auk3uBHU"
2188,0.0,"[[1, -1]]","Nascemos para ser livres: Depois de o MEC tentar censurar um curso da UnB intitulado ""O golpe de 2016 e o futuro da democracia no Brasil"", a Unicamp vai realizar disciplina optativa, aberta ao público, de mesmo tema e nome.
https://t.co/S3BlSlm4h2"
2189,0.0,"[[1, -1]]","Alguém saberia me dizer por que Folha e Estadão não estão dando voz às 156 entidades que estão contra a destruição do Plano Diretor de SP, premiado pela ONU e pelo Archdaily? https://t.co/FMVGCPc0Xi"
2190,0.0,"[[1, -1]]",@alochico https://t.co/hoyoM1iiYO
2191,0.0,"[[1, -1]]",Faxineiro e filha são aprovados juntos em universidade federal. Posso assegurar que isso não existia no Brasil. https://t.co/bZEsehuWd3
2192,0.0,"[[1, -1]]",Cinema brasileiro premiado em Berlim. A resposta pela arte. https://t.co/1YZdZ2kp3l via @UOLEntrete @UOL
2193,0.0,"[[1, -1]]","Lula, Raduan Nassar, Fernando Moraes, Juca Kfouri, Claudia, Zanin e Valeska conheceram, no sábado a feijoada da Dona Norma. https://t.co/KMGDgFDzRb"
2194,0.0,"[[1, -1]]","Entrevista com a primeira mulher a presidir o Conselho Penitenciário do Rio de Janeiro, Maíra Fernandes. Vale a leitura. https://t.co/fjFQHEziIg"
2195,0.0,"[[1, -1]]","Outro artigo importante sobre a intervenção no RJ, de Luiz Eduardo Soares, sobre a eficácia da medida:
https://t.co/GNr4Iz8Bmi"
2196,0.0,"[[1, -1]]","“Como justificar uma intervenção se Temer e Pezão estão unidos?” Jurista questiona motivação e necessidade do decreto de Temer.
https://t.co/cTtI8cHXQa"
2197,0.0,"[[2, -2]]","Carta aberta do procurador de justiça Roberto Tardelli à promotora grávida que pediu a prisão de uma mulher em trabalho de parto. Muito tocante.
https://t.co/eYyhVst4F7"
2198,0.0,"[[1, -1]]","Programa Institucional de Bolsas de Iniciação à Docência (PIBID), maior programa de formação docente do Ministério da Educação, criado na nossa gestão, mais uma vez ameaçado. https://t.co/iKsE3exXiV"
2199,0.0,"[[1, -1]]",Alguém sabe a marca da catuaba que o pessoal de oantagonista toma?
2200,0.0,"[[1, -1]]","@rvianna @GloboNews Rodrigo, você trabalhou para a Globo por vinte anos e, hoje, trabalha para o bispo Edir Macedo e para o Marcos Pereira. Menos cara! Tenho lado!!"
2201,0.0,"[[1, -1]]","Fui entrevistado pelo Roberto D'Avila e o programa vai ao ar hoje, às 23h30, na @GloboNews."
